LAT,LNG,PID,NUM,STR,CITY,ZIP
-98.8619583,38.28283695,0052482700000002000,540,SW 50 AVE,Great Bend,67530
-98.8619583,38.28283695,0052482700000002000,552,SW 50 AVE,Great Bend,67530
-98.85283315000001,38.2792534,0052482700000003000,000,SW 40 AVE,Great Bend,67530
-98.87135814999999,38.282946800000005,0052482800000001000,557,SW 50 AVE,Great Bend,67530
-98.88042635,38.28297495000001,0052482800000002000,000,SW 60 RD,Great Bend,67530
-98.8679556,38.274899250000004,0052483300000001000,607,SW 50 AVE,Great Bend,67530
-98.87136335,38.26842165000001,0052483300000002000,609,SW 50 AVE,Great Bend,67530
-98.88040484999999,38.268429000000005,0052483300000003000,000,SW 60 AVE,Great Bend,67530
-98.85277239999999,38.2737302,0052483400000001000,000,SW 40 AVE,Great Bend,67530
-98.8527764,38.27014795000001,0052483400000002000,000,SW 40 AVE,Great Bend,67530
-98.8620037,38.27195465000001,0052483400000003000,000,SW 50 AVE,Great Bend,67530
-98.86203475,38.264779550000014,0052483400000004000,000,SW 50 AVE,Great Bend,67530
-98.85278055,38.26475420000001,0052483400000005000,000,SW 40 AVE,Great Bend,67530
-98.88968790000001,38.27199340000001,0052493200000001000,000,SW 60 AVE,Great Bend,67530
-98.88563675,38.268802150000006,0052493200000001010,649,SW 60 AVE,Great Bend,67530
-98.88673834999999,38.270780550000005,0052493200000001020,635,SW 60 AVE,Great Bend,67530
-98.89369520000001,38.266061500000006,0052493200000007000,668,SW 65 AVE,Great Bend,67530
-98.88964935,38.26478015000001,0052493200000008000,674,SW 65 AVE,Great Bend,67530
-98.88464545,38.3020116,0052452100000002000,000,SW 60 AVE,Great Bend,67530
-98.88957155,38.31427665,0052441700001001000,000,SW 60 AVE,Great Bend,67530
-98.853033,38.3392117,005242030000001015L,347,C ST,Great Bend,67530
-98.85340614999998,38.3401113,005242030000001014L,000,C ST,Great Bend,67530
-98.85343294999998,38.3404705,005242030000001013L,9025,4TH ST,Great Bend,67530
-98.86270955,38.3315139,005242100000000301A,483,SW 20 RD,Great Bend,67530
-98.829568,38.358590750000005,0051773600000018010,000,SW 2 RD,Great Bend,67530
-98.86685435000001,38.3691308,005178280000000102L,00,NW 50 AVE,Great Bend,67530
-98.86683529999999,38.3654342,005178280000000102L,00,NW 50 AVE,Great Bend,67530
-98.86681495,38.36190655,005178280000000102L,00,NW 50 AVE,Great Bend,67530
-98.85215649999999,38.347429899999995,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.85215649999999,38.347429899999995,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.85215649999999,38.347429899999995,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.85215649999999,38.347429899999995,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.85215649999999,38.347429899999995,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.85215649999999,38.347429899999995,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.85215649999999,38.347429899999995,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.85215649999999,38.347429899999995,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.85411195,38.351613099999994,005178340000000213L,0000,8TH ST,Great Bend,67530
-98.84885635,38.35080839999999,005178340000000214L,71,SW 40 AVE,Great Bend,67530
-98.8488389,38.348138549999994,005178340000000212L,710,A ST,Great Bend,67530
-98.86775619999999,38.368059200000005,0051782800000005000,41,NW 50 AVE,Great Bend,67530
-98.86735675,38.365134100000006,0051782800000006000,25,NW 50 AVE,Great Bend,67530
-98.86735289999999,38.3644277,0051782800000007000,19,NW 50 AVE,Great Bend,67530
-98.86735289999999,38.3644277,0051782800000007000,21,NW 50 AVE,Great Bend,67530
-98.87134984999999,38.365414099999995,0051782800000005010,00,NW 50 AVE,Great Bend,67530
-98.87449795,38.35998965,0051783300000001000,553,W BARTON COUNTY RD,Great Bend,67530
-98.88433355000001,38.35543104999999,0051783300000001010,00,SW 60 AVE,Great Bend,67530
-98.88466835,38.35797945,0051783300000002000,00,SW 60 AVE,Great Bend,67530
-98.87548335,38.352616499999996,0051783300000003000,998,K ST,Great Bend,67530
-98.8514916,38.35682075,0051783400000001000,15,SW 40 AVE,Great Bend,67530
-98.8594086,38.3543278,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.8594086,38.3543278,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.8594086,38.3543278,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.8594086,38.3543278,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.8594086,38.3543278,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.8594086,38.3543278,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.8594086,38.3543278,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.8594086,38.3543278,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.85265739999998,38.35178765,0051783400000003000,731,B ST,Great Bend,67530
-98.85265739999998,38.35178765,0051783400000003000,9015,8TH ST,Great Bend,67530
-98.85009960000001,38.351517699999995,0051783400000004000,8815,8TH ST,Great Bend,67530
-98.84886200000003,38.3516633,0051783400000005000,8711,8TH ST,Great Bend,67530
-98.85172499999999,38.35013805,0051783400000003000,731,B ST,Great Bend,67530
-98.85172499999999,38.35013805,0051783400000003000,9015,8TH ST,Great Bend,67530
-98.86322204999999,38.3587198,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.86322204999999,38.3587198,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.86322204999999,38.3587198,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.86322204999999,38.3587198,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.86322204999999,38.3587198,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.86322204999999,38.3587198,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.86322204999999,38.3587198,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.86322204999999,38.3587198,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.86323395000001,38.35712115,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.86323395000001,38.35712115,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.86323395000001,38.35712115,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.86323395000001,38.35712115,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.86323395000001,38.35712115,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.86323395000001,38.35712115,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.86323395000001,38.35712115,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.86323395000001,38.35712115,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.8512571,38.349045999999994,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.8512571,38.349045999999994,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.8512571,38.349045999999994,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.8512571,38.349045999999994,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.8512571,38.349045999999994,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.8512571,38.349045999999994,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.8512571,38.349045999999994,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.8512571,38.349045999999994,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.85008730000001,38.34940845,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.85008730000001,38.34940845,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.85008730000001,38.34940845,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.85008730000001,38.34940845,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.85008730000001,38.34940845,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.85008730000001,38.34940845,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.85008730000001,38.34940845,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.85008730000001,38.34940845,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.84884885,38.349373449999995,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.84884885,38.349373449999995,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.84884885,38.349373449999995,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.84884885,38.349373449999995,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.84884885,38.349373449999995,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.84884885,38.349373449999995,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.84884885,38.349373449999995,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.84884885,38.349373449999995,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.85011235000002,38.3472355,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.85011235000002,38.3472355,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.85011235000002,38.3472355,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.85011235000002,38.3472355,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.85011235000002,38.3472355,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.85011235000002,38.3472355,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.85011235000002,38.3472355,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.85011235000002,38.3472355,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.85152944999999,38.347232899999995,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.85152944999999,38.347232899999995,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.85152944999999,38.347232899999995,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.85152944999999,38.347232899999995,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.85152944999999,38.347232899999995,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.85152944999999,38.347232899999995,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.85152944999999,38.347232899999995,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.85152944999999,38.347232899999995,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.8955761,38.36342845,0051792900000007000,656,W BARTON COUNTY RD,Great Bend,
-98.8948021,38.36342485,0051792900000008000,652,W BARTON COUNTY RD,Great Bend,
-98.89444830000002,38.36342365,0051792900000009000,650,W BARTON COUNTY RD,Great Bend,
-98.88977055,38.3653683,0051792900000010000,000,W BARTON COUNTY RD,Great Bend,
-98.88972394999999,38.35801054999999,0051793200000001000,00,SW 60 AVE,Great Bend,67530
-98.894704,38.360785500000006,0051793200000002000,000,W BARTON COUNTY RD,Great Bend,
-98.86201249999999,38.365402950000004,0051782700000006000,00,NW 50 AVE,Great Bend,67530
-98.85288259999999,38.3653743,0051782700000007000,00,NW 40 AVE,Great Bend,67530
-98.8525184,38.362448799999996,0051782700000007010,424,W BARTON COUNTY RD,Great Bend,67530
-98.88665989999998,38.348512549999995,0051793200000016000,612,SW 10 RD,Great Bend,67530
-98.86315105,38.317104449999995,0052451500000002000,479,SW 30 RD,Great Bend,67530
-98.8657196,38.317677049999986,0052451500000005000,495,SW 30 RD,Great Bend,67530
-98.8659438,38.315122,0052451500000007000,320,SW 50 AVE,Great Bend,67530
-98.86738545,38.3175713,0052451600001001000,000,SW 30 RD,Great Bend,67530
-98.8687767,38.317568449999996,0052451600001002000,306,COTTONWOOD DR,Great Bend,
-98.8687762,38.3169578,0052451600001003000,308,COTTONWOOD DR,Great Bend,
-98.86877569999999,38.3164084,0052451600001004000,310,COTTONWOOD DR,Great Bend,
-98.86877515,38.31585905,0052451600001005000,314,COTTONWOOD DR,Great Bend,
-98.86738315,38.31522254999999,0052451600001008000,319,SW 50 AVE,Great Bend,67530
-98.8673837,38.315737649999996,0052451600001009000,317,SW 50 AVE,Great Bend,67530
-98.8673842,38.31628705,0052451600001010000,311,SW 50 AVE,Great Bend,67530
-98.86738485,38.316898249999994,0052451600001011000,307,SW 50 AVE,Great Bend,67530
-98.8700533,38.31719294999999,0052451600002001000,307,COTTONWOOD DR,Great Bend,
-98.87076794999999,38.317024499999995,0052451600002002000,303,COTTONWOOD DR,Great Bend,
-98.87041909999999,38.31640599999999,0052451600002004000,311,COTTONWOOD DR,Great Bend,
-98.87041895,38.315856600000004,0052451600002005000,315,COTTONWOOD DR,Great Bend,
-98.87325494999999,38.316713099999994,0052451600003001000,551,SW 30 RD,Great Bend,67530
-98.82516569999999,38.365358400000005,0051772500000008000,00,NW 30 AVE,Great Bend,67530
-98.82516569999999,38.365358400000005,0051772500000008000,000,W BARTON COUNTY RD,Great Bend,67530
-98.8266944,38.3630258,0051772500000009000,00,NW 30 AVE,Great Bend,67530
-98.843602,38.3653557,0051772600000004000,00,NW 40 AVE,Great Bend,67530
-98.84442530000001,38.3633637,0051772600000005000,380,W BARTON COUNTY RD,Great Bend,
-98.83596804999999,38.36534445,0051772600000006000,000,W BARTON COUNTY RD,Great Bend,
-98.83596804999999,38.36534445,0051772600000006000,348,W BARTON COUNTY RD,Great Bend,
-98.83042565,38.36311365,0051772600000006020,9,NW 30 AVE,Great Bend,67530
-98.83042069999999,38.36063879999999,0051773500000001000,7,SW 30 AVE,Great Bend,67530
-98.83438494999999,38.35792154999999,0051773500000002000,000,W BARTON COUNTY RD,Great Bend,
-98.831717,38.3587948,0051773500000002010,00,SW 30 AVE,Great Bend,67530
-98.83097799999999,38.3598153,0051773500000002020,313,W BARTON COUNTY RD,Great Bend,
-98.84347845,38.357929799999994,0051773500000003000,000,W BARTON COUNTY RD,Great Bend,
-98.84574055,38.350790999999994,0051773500000004000,00,SW 40 AVE,Great Bend,67530
-98.84312845,38.34744884999999,0051773500000005000,374,SW 10 RD,Great Bend,67530
-98.84120490000001,38.350787649999994,0051773500000006000,000,SW 10 RD,Great Bend,67530
-98.8329756,38.3580283,0051773500000002010,00,SW 30 AVE,Great Bend,67530
-98.83431155,38.35078229999999,0051773500000006010,000,SW 10 RD,Great Bend,67530
-98.82645424999998,38.360649849999994,0051773600000007000,283,W BARTON COUNTY RD,Great Bend,
-98.8272128,38.36064705,0051773600000008000,285,W BARTON COUNTY RD,Great Bend,
-98.8285732,38.3606422,0051773600000009000,293,W BARTON COUNTY RD,Great Bend,
-98.8277196,38.3591883,0051773600000010000,288,A SW 2 RD,Great Bend,67530
-98.8277196,38.3591883,0051773600000010000,288,SW 2 RD,Great Bend,67530
-98.8270583,38.3591907,0051773600000011000,286,SW 2 RD,Great Bend,67530
-98.82730605,38.350783549999996,0051773600000018000,66,SW 30 AVE,Great Bend,67530
-98.82531269999998,38.3563579,0051773600000018010,000,SW 2 RD,Great Bend,67530
-98.82816034999999,38.3551704,0051773600000018020,00,SW 30 AVE,Great Bend,67530
-98.82885619999999,38.3591845,0051773600000018040,000,SW 30 AVE,Great Bend,67530
-98.82885619999999,38.3591845,0051773600000018040,288,A SW 2 RD,Great Bend,67530
-98.82508514999998,38.3527049,0051773600000019000,000,SW 10 RD,Great Bend,67530
-98.84516984999999,38.333872400000004,0052410200001038020,386,SW 20 RD,Great Bend,67530
-98.8195886,38.3430229,0052410100000002010,000,W US 56 HWY,Great Bend,67530
-98.82436290000001,38.34272085,0052410100000002020,000,SW 30 AVE,Great Bend,67530
-98.82028119999998,38.33756385,0052410100000003000,245,W US 56 HWY,Great Bend,67530
-98.8341971,38.34344934999999,0052410200001001000,131,SW 30 AVE,Great Bend,67530
-98.840227,38.346396150000004,0052410200001002000,353,SW 10 RD,Great Bend,67530
-98.84225624999999,38.3434565,0052410200001003000,000,SW 10 RD,Great Bend,67530
-98.8468344,38.34527764999999,0052410200001004000,395,SW 10 RD,Great Bend,67530
-98.8461825,38.34678475,0052410200001004010,000,SW 10 RD,Great Bend,67530
-98.8467522,38.341683849999995,0052410200001005000,000,SW 40 AVE,Great Bend,67530
-98.84750160000002,38.339872449999994,0052410200001006000,150,SW 40 AVE,Great Bend,67530
-98.84702560000002,38.33957615,0052410200001007000,396,GROVE TER,Great Bend,67530
-98.8466593,38.3395754,0052410200001008000,394,GROVE TER,Great Bend,67530
-98.84631045,38.33957465,0052410200001009000,000,GROVE TER,Great Bend,67530
-98.8459616,38.3395739,0052410200001010000,390,GROVE TER,Great Bend,67530
-98.84561274999999,38.3395732,0052410200001011000,388,GROVE TER,Great Bend,67530
-98.84526389999999,38.33957245,0052410200001012000,386,GROVE TER,Great Bend,67530
-98.844915,38.33957169999999,0052410200001013000,000,GROVE TER,Great Bend,67530
-98.84456615,38.339571,0052410200001014000,382,GROVE TER,Great Bend,67530
-98.8440429,38.339569850000004,0052410200001015000,380,GROVE TER,Great Bend,67530
-98.8435074,38.33956875,0052410200001017000,376,GROVE TER,Great Bend,67530
-98.84090565,38.33952195,0052410200001018000,000,GROVE TER,Great Bend,67530
-98.84061585,38.33884425,0052410200001019000,000,GROVE TER,Great Bend,67530
-98.84290745000001,38.33881205,0052410200001020000,373,GROVE TER,Great Bend,67530
-98.84385110000001,38.33881405,0052410200001021000,000,GROVE TER,Great Bend,67530
-98.84349005000001,38.3388133,005241020000102100A,377,GROVE TER,Great Bend,67530
-98.84419995,38.33881480000001,0052410200001022000,379,GROVE TER,Great Bend,67530
-98.84454880000001,38.33881550000001,0052410200001023000,381,GROVE TER,Great Bend,67530
-98.84498485,38.33881645000001,0052410200001024000,385,GROVE TER,Great Bend,67530
-98.84568255000002,38.3388179,0052410200001026000,389,GROVE TER,Great Bend,67530
-98.84629305,38.3388192,0052410200001027000,391,GROVE TER,Great Bend,67530
-98.84664185000001,38.338819900000004,0052410200001028000,393,GROVE TER,Great Bend,67530
-98.84700815000001,38.3388207,0052410200001029000,395,GROVE TER,Great Bend,67530
-98.84747735000002,38.338821700000004,0052410200001030000,397,GROVE TER,Great Bend,67530
-98.84687795,38.337400699999996,0052410200001031000,166,SW 40 AVE,Great Bend,67530
-98.84685719999999,38.33649935,0052410200001032000,170,SW 40 AVE,Great Bend,67530
-98.84627035,38.33537415,0052410200001033000,391,SW 18 RD,Great Bend,67530
-98.84465270000001,38.3353708,0052410200001034000,181,SW 38 AVE,Great Bend,67530
-98.84670160000002,38.334228350000004,0052410200001035000,000,SW 40 AVE,Great Bend,67530
-98.84286795,38.333456649999995,0052410200001036000,368,SW 20 RD,Great Bend,67530
-98.84057505,38.333627199999995,0052410200001037000,366,SW 20 RD,Great Bend,67530
-98.8431692,38.33630725,0052410200001038000,000,SW 38 AVE,Great Bend,67530
-98.84582265,38.337073950000004,0052410200001038010,000,SW 18 RD,Great Bend,67530
-98.83518165,38.33691975,0052410200001039000,000,SW 30 AVE,Great Bend,67530
-98.8340756,38.334839249999995,0052410200001039010,000,SW 30 AVE,Great Bend,67530
-98.83416720000001,38.336308100000004,0052410200001039020,000,W US 56 HWY,Great Bend,67530
-98.84394640000002,38.33274759999999,0052410200001039020,000,W US 56 HWY,Great Bend,67530
-98.83867744999999,38.325337950000005,0052411100000001000,254,SW 40 AVE,Great Bend,67530
-98.84216945,38.33250365000001,0052411100000001010,000,SW 20 RD,Great Bend,67530
-98.8429568,38.331353899999996,0052411100000001020,000,W US 56 HWY,Great Bend,67530
-98.84650105,38.33210735,0052411100000002000,200,SW 40 AVE,Great Bend,67530
-98.84649285,38.330318000000005,0052411100000003000,214,SW 40 AVE,Great Bend,67530
-98.82286439999999,38.32521729999999,0052411200000002000,000,SW 30 AVE,Great Bend,67530
-98.8524736,38.3472292,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.8524736,38.3472292,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.8524736,38.3472292,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.8524736,38.3472292,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.8524736,38.3472292,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.8524736,38.3472292,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.8524736,38.3472292,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.8524736,38.3472292,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.8488144,38.3455926,0052420300000001000,8701,6TH ST,Great Bend,67530
-98.84876715,38.343546599999996,0052420300000001010,8701,6TH ST,Great Bend,67530
-98.84973995,38.346164099999996,0052420300000002000,8801,6TH ST,Great Bend,67530
-98.8500581,38.34559479999999,0052420300000003000,8823,6TH ST,Great Bend,67530
-98.85145374999999,38.346191000000005,0052420300000004000,559,B ST,Great Bend,67530
-98.85114189999999,38.34522569999999,0052420300000005000,000,B ST,Great Bend,67530
-98.85114189999999,38.34522569999999,0052420300000005000,0000,5TH ST,Great Bend,67530
-98.85112939999999,38.3446869,0052420300000005010,8910,5TH ST,Great Bend,67530
-98.85172385,38.3449557,0052420300000006000,8918,5TH ST,Great Bend,67530
-98.85299839999999,38.3439638,0052420300000008000,511,C ST,Great Bend,67530
-98.85139079999999,38.34346565,0052420300000009000,470,C ST,Great Bend,67530
-98.8572616,38.33991885,0052420300000010000,545,D ST,Great Bend,67530
-98.8572616,38.33991885,0052420300000010000,595,C ST,Great Bend,67530
-98.8572616,38.33991885,0052420300000010000,9009,6TH ST,Great Bend,67530
-98.8572616,38.33991885,0052420300000010000,9047,6TH ST,Great Bend,67530
-98.8572616,38.33991885,0052420300000010000,9101,4TH ST,Great Bend,67530
-98.85269019999998,38.339728199999996,0052420300000011000,9025,C 4TH ST,Great Bend,67530
-98.85269374999999,38.34041745,0052420300000011010,9025,4TH ST,Great Bend,67530
-98.85234119999998,38.33971065,0052420300000011020,000,C ST,Great Bend,67530
-98.8525674,38.338242900000004,0052420300000010020,307,C ST,Great Bend,67530
-98.8514084,38.34006095,0052420300000012000,8921,4TH ST,Great Bend,67530
-98.8503014,38.340059,0052420300000013000,8823,4TH ST,Great Bend,67530
-98.84893540000002,38.33844595000001,0052420300000014000,157,SW 40 AVE,Great Bend,67530
-98.85024625,38.33849505,0052420300000015000,426,C ST,Great Bend,67530
-98.85084025,38.33787769999999,0052420300000016000,326,C ST,Great Bend,67530
-98.8500145,38.33686045,0052420300000017000,8822,3RD ST,Great Bend,67530
-98.8514392,38.345562650000005,0052420300000010000,545,D ST,Great Bend,67530
-98.8514392,38.345562650000005,0052420300000010000,595,C ST,Great Bend,67530
-98.8514392,38.345562650000005,0052420300000010000,9009,6TH ST,Great Bend,67530
-98.8514392,38.345562650000005,0052420300000010000,9047,6TH ST,Great Bend,67530
-98.8514392,38.345562650000005,0052420300000010000,9101,4TH ST,Great Bend,67530
-98.84998875,38.342590599999994,0052420300000010000,545,D ST,Great Bend,67530
-98.84998875,38.342590599999994,0052420300000010000,595,C ST,Great Bend,67530
-98.84998875,38.342590599999994,0052420300000010000,9009,6TH ST,Great Bend,67530
-98.84998875,38.342590599999994,0052420300000010000,9047,6TH ST,Great Bend,67530
-98.84998875,38.342590599999994,0052420300000010000,9101,4TH ST,Great Bend,67530
-98.84872635,38.341778149999996,0052420300000010000,545,D ST,Great Bend,67530
-98.84872635,38.341778149999996,0052420300000010000,595,C ST,Great Bend,67530
-98.84872635,38.341778149999996,0052420300000010000,9009,6TH ST,Great Bend,67530
-98.84872635,38.341778149999996,0052420300000010000,9047,6TH ST,Great Bend,67530
-98.84872635,38.341778149999996,0052420300000010000,9101,4TH ST,Great Bend,67530
-98.85135185,38.34178,0052420300000010000,545,D ST,Great Bend,67530
-98.85135185,38.34178,0052420300000010000,595,C ST,Great Bend,67530
-98.85135185,38.34178,0052420300000010000,9009,6TH ST,Great Bend,67530
-98.85135185,38.34178,0052420300000010000,9047,6TH ST,Great Bend,67530
-98.85135185,38.34178,0052420300000010000,9101,4TH ST,Great Bend,67530
-98.85079000000002,38.33822504999999,0052420300000010000,545,D ST,Great Bend,67530
-98.85079000000002,38.33822504999999,0052420300000010000,595,C ST,Great Bend,67530
-98.85079000000002,38.33822504999999,0052420300000010000,9009,6TH ST,Great Bend,67530
-98.85079000000002,38.33822504999999,0052420300000010000,9047,6TH ST,Great Bend,67530
-98.85079000000002,38.33822504999999,0052420300000010000,9101,4TH ST,Great Bend,67530
-98.85220344999999,38.34111135,0052420300000010000,545,D ST,Great Bend,67530
-98.85220344999999,38.34111135,0052420300000010000,595,C ST,Great Bend,67530
-98.85220344999999,38.34111135,0052420300000010000,9009,6TH ST,Great Bend,67530
-98.85220344999999,38.34111135,0052420300000010000,9047,6TH ST,Great Bend,67530
-98.85220344999999,38.34111135,0052420300000010000,9101,4TH ST,Great Bend,67530
-98.87532385,38.34172579999999,0052420400000001000,000,SW 60 AVE,Great Bend,67530
-98.88447550000001,38.343517299999995,0052420400000002000,000,SW 60 AVE,Great Bend,67530
-98.88435725,38.336201,0052420400000002010,000,SW 60 AVE,Great Bend,67530
-98.87984270000001,38.3362197,0052420400000003000,590,SW 20 RD,Great Bend,67530
-98.87322219999999,38.33626875,0052420400000004000,000,SW 20 RD,Great Bend,67530
-98.86982094999999,38.33545785,0052420400000005000,187,A SW 52 AVE,Great Bend,67530
-98.87054995,38.334964,0052420400000005010,187,B SW 52 AVE,Great Bend,67530
-98.8705394,38.334205850000004,0052420400000006000,187,SW 52 AVE,Great Bend,67530
-98.87052944999999,38.333490049999995,0052420400000007000,189,SW 52 AVE,Great Bend,67530
-98.87052184999999,38.3329447,0052420400000008000,199,SW 52 AVE,Great Bend,67530
-98.8694194,38.333670149999996,0052420400000009000,514,SW 20 RD,Great Bend,67530
-98.86751935000001,38.335540699999996,0052420400000009010,000,SW 51 AVE,Great Bend,67530
-98.86683300000001,38.333761949999996,0052420400000011000,500,SW 20 RD,Great Bend,67530
-98.86794474999999,38.3337517,0052420400000009020,000,SW 51 AVE,Great Bend,67530
-98.85171839999998,38.3480318,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.85171839999998,38.3480318,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.85171839999998,38.3480318,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.85171839999998,38.3480318,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.85171839999998,38.3480318,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.85171839999998,38.3480318,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.85171839999998,38.3480318,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.85171839999998,38.3480318,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.85137714999999,38.35016284999999,0051783400000002000,10010,B29 WAY,GREAT BEND,67530
-98.85137714999999,38.35016284999999,0051783400000002000,455,W BARTON COUNTY RD,Great Bend,
-98.85137714999999,38.35016284999999,0051783400000002000,9026,7TH ST,Great Bend,67530
-98.85137714999999,38.35016284999999,0051783400000002000,9751,B29 WAY,GREAT BEND,67530
-98.85137714999999,38.35016284999999,0051783400000002000,9810,B29 WAY,GREAT BEND,67530
-98.85137714999999,38.35016284999999,0051783400000002000,9910,B29 WAY,GREAT BEND,67530
-98.85137714999999,38.35016284999999,0051783400000002000,9911,B29 WAY,GREAT BEND,67530
-98.85137714999999,38.35016284999999,0051783400000002000,9951,B29 WAY,GREAT BEND,67530
-98.87506489999998,38.31943820000001,0052420900000001000,546,SW 30 RD,Great Bend,67530
-98.87506489999998,38.31943820000001,0052420900000001000,550,SW 30 RD,Great Bend,67530
-98.87635179999998,38.31857840000001,0052420900000001010,000,SW 30 RD,Great Bend,67530
-98.87102889999998,38.32539045,0052420900000001020,000,SW 20 RD,Great Bend,67530
-98.87436159999999,38.33210065,0052420900000002000,541,SW 20 RD,Great Bend,67530
-98.87436159999999,38.33210065,0052420900000002000,545,SW 20 RD,Great Bend,67530
